study,claim_id,component_id,language,outcome,map_number,seed,estimate,analysis_unit,outcome_scale
row_to_token_assignment,remaining_effect_after_reassignment,german_map_2_initial_minus_reassigned,german,learning_curve_auc,2,94,2.238854318182,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_2_initial_minus_reassigned,german,learning_curve_auc,2,95,1.54043389710341,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_2_initial_minus_reassigned,german,learning_curve_auc,2,96,1.98684871471145,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_2_initial_minus_reassigned,german,learning_curve_auc,2,97,2.27791304931741,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_2_initial_minus_reassigned,german,learning_curve_auc,2,98,1.14387781986876,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_2_initial_minus_reassigned,german,learning_curve_auc,2,99,1.29111402365029,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_2_initial_minus_reassigned,german,learning_curve_auc,2,100,1.77840257502976,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_2_initial_minus_reassigned,german,learning_curve_auc,2,101,1.58848037005919,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_3_initial_minus_reassigned,german,step_zero,3,90,0.716122414851059,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_3_initial_minus_reassigned,german,step_zero,3,91,0.759606098651202,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_3_initial_minus_reassigned,german,step_zero,3,92,0.826146557170758,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_3_initial_minus_reassigned,german,step_zero,3,93,0.835342709558017,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_3_initial_minus_reassigned,german,step_zero,3,94,0.817347797345007,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_3_initial_minus_reassigned,german,step_zero,3,95,0.835054786178086,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_3_initial_minus_reassigned,german,step_zero,3,96,0.800839716948454,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_3_initial_minus_reassigned,german,step_zero,3,97,0.837853675893947,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_3_initial_minus_reassigned,german,step_zero,3,98,0.779609635158078,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_3_initial_minus_reassigned,german,step_zero,3,99,0.667131421063384,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_3_initial_minus_reassigned,german,step_zero,3,100,0.681626227515234,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_3_initial_minus_reassigned,german,step_zero,3,101,0.784785847150564,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_3_initial_minus_reassigned,german,learning_curve_auc,3,90,1.20896392716224,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_3_initial_minus_reassigned,german,learning_curve_auc,3,91,1.08121265057233,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_3_initial_minus_reassigned,german,learning_curve_auc,3,92,1.83046481481149,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_3_initial_minus_reassigned,german,learning_curve_auc,3,93,1.96593596832805,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_3_initial_minus_reassigned,german,learning_curve_auc,3,94,1.95161906378899,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_3_initial_minus_reassigned,german,learning_curve_auc,3,95,1.26712319999035,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_3_initial_minus_reassigned,german,learning_curve_auc,3,96,1.65617303553098,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_3_initial_minus_reassigned,german,learning_curve_auc,3,97,2.09254499531231,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_3_initial_minus_reassigned,german,learning_curve_auc,3,98,1.43619477561379,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_3_initial_minus_reassigned,german,learning_curve_auc,3,99,1.00435301204184,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_3_initial_minus_reassigned,german,learning_curve_auc,3,100,1.15880976709372,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_3_initial_minus_reassigned,german,learning_curve_auc,3,101,2.18687009594084,base_seed,raw
